transact_no,symbol,buyer_broker,seller_broker,quantity,rate,amount,date
2026042901030850,PCBL,17,26,105,238.00,24990.00,2026-04-29
2026042901030849,PCBL,42,26,658,238.00,156604.00,2026-04-29
2026042901030504,PCBL,42,56,82,238.00,19516.00,2026-04-29
2026042901034852,PCBL,89,14,10,239.00,2390.00,2026-04-29
2026042901033191,PCBL,50,14,460,237.50,109250.00,2026-04-29
2026042901033190,PCBL,4,14,40,237.50,9500.00,2026-04-29
2026042901032338,PCBL,42,57,70,237.80,16646.00,2026-04-29
2026042901031810,PCBL,42,5,15,237.80,3567.00,2026-04-29
2026042901031718,PCBL,22,62,500,237.40,118700.00,2026-04-29
2026042901038186,PCBL,42,58,4,233.00,932.00,2026-04-29
2026042901037769,PCBL,42,22,485,238.00,115430.00,2026-04-29
2026042901037631,PCBL,49,22,15,238.00,3570.00,2026-04-29
2026042901037597,PCBL,22,22,500,238.00,119000.00,2026-04-29
2026042901037399,PCBL,68,22,12,238.00,2856.00,2026-04-29
2026042901037315,PCBL,41,49,36,238.50,8586.00,2026-04-29
2026042901041151,PCBL,42,49,10,238.10,2381.00,2026-04-29
2026042901041150,PCBL,58,49,40,238.10,9524.00,2026-04-29
2026042901040132,PCBL,52,49,200,238.10,47620.00,2026-04-29
2026042901039571,PCBL,42,44,4,240.00,960.00,2026-04-29
2026042901039523,PCBL,42,58,1,240.00,240.00,2026-04-29
2026042901038694,PCBL,42,49,8,236.00,1888.00,2026-04-29
2026042901044133,PCBL,41,5,324,238.10,77144.40,2026-04-29
2026042901042098,PCBL,81,6,534,238.00,127092.00,2026-04-29
2026042901042097,PCBL,42,6,92,238.00,21896.00,2026-04-29
2026042901042096,PCBL,42,36,229,238.00,54502.00,2026-04-29
2026042901041955,PCBL,57,49,30,238.10,7143.00,2026-04-29
2026042901041290,PCBL,42,11,119,238.00,28322.00,2026-04-29
2026042901045254,PCBL,41,16,176,238.10,41905.60,2026-04-29
2026042901045253,PCBL,5,16,110,238.20,26202.00,2026-04-29
2026042901045153,PCBL,5,49,200,238.20,47640.00,2026-04-29
2026042901045142,PCBL,5,49,59,238.20,14053.80,2026-04-29
2026042901044920,PCBL,58,29,125,238.40,29800.00,2026-04-29
2026042901044873,PCBL,5,34,131,238.20,31204.20,2026-04-29
2026042901047964,PCBL,5,13,500,238.10,119050.00,2026-04-29
2026042901046588,PCBL,47,49,380,238.50,90630.00,2026-04-29
2026042901046587,PCBL,47,49,20,238.40,4768.00,2026-04-29
2026042901045257,PCBL,4,16,107,238.00,25466.00,2026-04-29
2026042901045256,PCBL,81,16,469,238.00,111622.00,2026-04-29
2026042901045255,PCBL,53,16,30,238.10,7143.00,2026-04-29
2026042901047970,PCBL,6,13,100,238.00,23800.00,2026-04-29
2026042901047969,PCBL,14,13,10,238.00,2380.00,2026-04-29
2026042901047968,PCBL,42,13,10,238.00,2380.00,2026-04-29
2026042901047967,PCBL,45,13,10,238.00,2380.00,2026-04-29
2026042901047966,PCBL,4,13,193,238.00,45934.00,2026-04-29
2026042901047965,PCBL,53,13,20,238.10,4762.00,2026-04-29
2026042901048486,PCBL,14,22,20,237.90,4758.00,2026-04-29
2026042901048485,PCBL,14,22,10,237.90,2379.00,2026-04-29
2026042901048001,PCBL,57,13,896,238.00,213248.00,2026-04-29
2026042901047973,PCBL,57,13,104,238.00,24752.00,2026-04-29
2026042901047972,PCBL,45,13,503,238.00,119714.00,2026-04-29
2026042901047971,PCBL,53,13,50,238.00,11900.00,2026-04-29
2026042901048894,PCBL,53,22,50,237.70,11885.00,2026-04-29
2026042901048893,PCBL,33,22,200,237.70,47540.00,2026-04-29
2026042901048892,PCBL,5,22,485,237.80,115333.00,2026-04-29
2026042901048885,PCBL,5,13,15,237.80,3567.00,2026-04-29
2026042901048612,PCBL,45,13,89,238.00,21182.00,2026-04-29
2026042901048487,PCBL,8,22,50,237.90,11895.00,2026-04-29
2026042901049750,PCBL,59,49,10,238.00,2380.00,2026-04-29
2026042901049657,PCBL,89,49,10,238.00,2380.00,2026-04-29
2026042901049366,PCBL,6,54,50,237.60,11880.00,2026-04-29
2026042901049069,PCBL,46,49,100,238.00,23800.00,2026-04-29
2026042901048896,PCBL,6,22,33,237.60,7840.80,2026-04-29
2026042901048895,PCBL,17,22,100,237.70,23770.00,2026-04-29
2026042901053774,PCBL,6,22,890,238.90,212621.00,2026-04-29
2026042901053116,PCBL,58,48,215,238.00,51170.00,2026-04-29
2026042901052979,PCBL,62,14,141,239.00,33699.00,2026-04-29
2026042901052978,PCBL,62,49,89,238.50,21226.50,2026-04-29
2026042901050691,PCBL,99,49,65,238.00,15470.00,2026-04-29
2026042901050690,PCBL,99,49,80,238.00,19040.00,2026-04-29
2026042901055256,PCBL,14,52,10,237.90,2379.00,2026-04-29
2026042901055204,PCBL,64,52,300,237.90,71370.00,2026-04-29
2026042901054382,PCBL,99,48,300,237.90,71370.00,2026-04-29
2026042901054250,PCBL,35,48,10,238.00,2380.00,2026-04-29
2026042901053808,PCBL,58,48,10,238.00,2380.00,2026-04-29
2026042901053775,PCBL,6,14,110,239.00,26290.00,2026-04-29
2026042901055344,PCBL,6,4,417,237.60,99079.20,2026-04-29
2026042901055343,PCBL,34,4,100,237.80,23780.00,2026-04-29
2026042901055342,PCBL,58,4,20,237.80,4756.00,2026-04-29
2026042901055341,PCBL,35,4,500,237.80,118900.00,2026-04-29
2026042901055340,PCBL,5,4,270,237.80,64206.00,2026-04-29
2026042901055315,PCBL,5,52,230,237.80,54694.00,2026-04-29
2026042901056597,PCBL,34,48,21,238.00,4998.00,2026-04-29
2026042901056219,PCBL,58,48,10,238.00,2380.00,2026-04-29
2026042901056187,PCBL,38,48,100,237.60,23760.00,2026-04-29
2026042901055347,PCBL,46,4,83,237.50,19712.50,2026-04-29
2026042901055346,PCBL,34,4,150,237.60,35640.00,2026-04-29
2026042901055345,PCBL,32,4,500,237.60,118800.00,2026-04-29
2026042901057584,PCBL,6,48,500,238.00,119000.00,2026-04-29
2026042901057327,PCBL,38,45,45,237.70,10696.50,2026-04-29
2026042901057326,PCBL,38,45,20,237.70,4754.00,2026-04-29
2026042901057060,PCBL,6,48,1000,237.80,237800.00,2026-04-29
2026042901056764,PCBL,42,45,345,237.60,81972.00,2026-04-29
2026042901056763,PCBL,99,45,155,237.70,36843.50,2026-04-29
2026042901058098,PCBL,14,33,978,237.50,232275.00,2026-04-29
2026042901058097,PCBL,21,33,100,237.50,23750.00,2026-04-29
2026042901058096,PCBL,46,33,917,237.50,217787.50,2026-04-29
2026042901058095,PCBL,42,33,655,237.60,155628.00,2026-04-29
2026042901058094,PCBL,57,33,250,237.70,59425.00,2026-04-29
2026042901058065,PCBL,38,57,95,237.90,22600.50,2026-04-29
2026042901059897,PCBL,4,48,459,238.00,109242.00,2026-04-29
2026042901059741,PCBL,45,57,5,237.00,1185.00,2026-04-29
2026042901059433,PCBL,50,48,250,238.00,59500.00,2026-04-29
2026042901059234,PCBL,50,48,250,238.00,59500.00,2026-04-29
2026042901058453,PCBL,14,57,22,237.50,5225.00,2026-04-29
2026042901058241,PCBL,36,57,10,237.90,2379.00,2026-04-29
2026042901059934,PCBL,4,57,1000,238.90,238900.00,2026-04-29
2026042901059933,PCBL,4,22,890,238.90,212621.00,2026-04-29
2026042901059932,PCBL,4,32,1000,238.80,238800.00,2026-04-29
2026042901059900,PCBL,4,14,322,238.00,76636.00,2026-04-29
2026042901059899,PCBL,4,41,500,238.00,119000.00,2026-04-29
2026042901059898,PCBL,4,58,20,238.00,4760.00,2026-04-29
2026042901061701,PCBL,11,13,100,239.00,23900.00,2026-04-29
2026042901060151,PCBL,44,48,25,237.60,5940.00,2026-04-29
2026042901059959,PCBL,4,1,400,239.00,95600.00,2026-04-29
2026042901059958,PCBL,4,16,100,239.00,23900.00,2026-04-29
2026042901059957,PCBL,4,14,1160,239.00,277240.00,2026-04-29
2026042901059935,PCBL,4,14,2110,239.00,504290.00,2026-04-29
2026042901064672,PCBL,57,39,15,237.60,3564.00,2026-04-29
2026042901064671,PCBL,49,39,33,238.00,7854.00,2026-04-29
2026042901064592,PCBL,58,49,50,238.00,11900.00,2026-04-29
2026042901064218,PCBL,58,48,50,238.00,11900.00,2026-04-29
2026042901063262,PCBL,42,33,16,237.50,3800.00,2026-04-29
2026042901062771,PCBL,54,16,30,238.50,7155.00,2026-04-29
2026042901066463,PCBL,74,32,90,238.90,21501.00,2026-04-29
2026042901066462,PCBL,74,32,10,238.80,2388.00,2026-04-29
2026042901064984,PCBL,17,39,140,238.50,33390.00,2026-04-29
2026042901064910,PCBL,17,16,470,238.50,112095.00,2026-04-29
2026042901064674,PCBL,89,39,58,237.50,13775.00,2026-04-29
2026042901064673,PCBL,42,39,34,237.50,8075.00,2026-04-29
2026042901066909,PCBL,54,14,40,238.20,9528.00,2026-04-29
2026042901066889,PCBL,13,32,210,238.90,50169.00,2026-04-29
2026042901066873,PCBL,34,32,10,238.90,2389.00,2026-04-29
2026042901066754,PCBL,74,32,100,238.90,23890.00,2026-04-29
2026042901066689,PCBL,54,11,60,238.20,14292.00,2026-04-29
2026042901066688,PCBL,58,11,20,238.50,4770.00,2026-04-29
2026043001041985,PCBL,3,26,210,238.00,49980.00,2026-04-30
2026043001041584,PCBL,22,26,10,238.00,2380.00,2026-04-30
2026043001041577,PCBL,64,48,222,237.00,52614.00,2026-04-30
2026043001041576,PCBL,41,48,18,237.00,4266.00,2026-04-30
2026043001041162,PCBL,77,48,100,237.10,23710.00,2026-04-30
2026043001041161,PCBL,36,48,565,237.10,133961.50,2026-04-30
2026043001004568,PCBL,40,87,920,235.50,216660.00,2026-04-30
2026043001004567,PCBL,34,87,420,235.60,98952.00,2026-04-30
2026043001004566,PCBL,6,87,610,235.70,143777.00,2026-04-30
2026043001004096,PCBL,6,57,390,235.30,91767.00,2026-04-30
2026043001004095,PCBL,57,57,100,236.00,23600.00,2026-04-30
2026043001004094,PCBL,54,57,10,236.20,2362.00,2026-04-30
2026043001005281,PCBL,58,1,25,235.50,5887.50,2026-04-30
2026043001005164,PCBL,58,1,100,235.50,23550.00,2026-04-30
2026043001005080,PCBL,49,1,140,235.50,32970.00,2026-04-30
2026043001004961,PCBL,59,1,230,235.50,54165.00,2026-04-30
2026043001004941,PCBL,59,58,270,235.50,63585.00,2026-04-30
2026043001004940,PCBL,40,58,80,235.50,18840.00,2026-04-30
2026043001007613,PCBL,52,50,256,237.50,60800.00,2026-04-30
2026043001007612,PCBL,52,41,500,237.50,118750.00,2026-04-30
2026043001007602,PCBL,57,51,40,237.00,9480.00,2026-04-30
2026043001007119,PCBL,57,58,100,237.00,23700.00,2026-04-30
2026043001006874,PCBL,57,16,500,237.00,118500.00,2026-04-30
2026043001006873,PCBL,57,46,200,237.00,47400.00,2026-04-30
2026043001009490,PCBL,57,26,160,237.00,37920.00,2026-04-30
2026043001009441,PCBL,52,57,180,237.50,42750.00,2026-04-30
2026043001009326,PCBL,52,26,1000,237.50,237500.00,2026-04-30
2026043001008875,PCBL,52,3,44,237.50,10450.00,2026-04-30
2026043001007682,PCBL,52,51,20,237.50,4750.00,2026-04-30
2026043001007681,PCBL,38,51,80,237.60,19008.00,2026-04-30
2026043001010670,PCBL,36,22,372,237.90,88498.80,2026-04-30
2026043001010029,PCBL,82,22,28,237.90,6661.20,2026-04-30
2026043001010028,PCBL,82,41,152,237.90,36160.80,2026-04-30
2026043001010027,PCBL,82,57,320,237.40,75968.00,2026-04-30
2026043001009492,PCBL,58,26,30,237.00,7110.00,2026-04-30
2026043001009491,PCBL,26,26,100,237.00,23700.00,2026-04-30
2026043001013594,PCBL,19,49,319,237.00,75603.00,2026-04-30
2026043001013564,PCBL,49,49,160,237.00,37920.00,2026-04-30
2026043001013541,PCBL,44,45,30,236.30,7089.00,2026-04-30
2026043001013394,PCBL,44,45,30,236.30,7089.00,2026-04-30
2026043001010672,PCBL,36,49,428,238.00,101864.00,2026-04-30
2026043001010671,PCBL,36,48,200,237.90,47580.00,2026-04-30
2026043001013675,PCBL,58,56,68,236.20,16061.60,2026-04-30
2026043001013674,PCBL,46,56,250,236.20,59050.00,2026-04-30
2026043001013673,PCBL,42,56,100,236.30,23630.00,2026-04-30
2026043001013672,PCBL,11,56,130,236.30,30719.00,2026-04-30
2026043001013671,PCBL,44,56,40,236.30,9452.00,2026-04-30
2026043001013670,PCBL,19,56,81,237.00,19197.00,2026-04-30
2026043001013681,PCBL,17,56,500,236.00,118000.00,2026-04-30
2026043001013680,PCBL,52,56,100,236.00,23600.00,2026-04-30
2026043001013679,PCBL,42,56,122,236.00,28792.00,2026-04-30
2026043001013678,PCBL,11,56,100,236.00,23600.00,2026-04-30
2026043001013677,PCBL,51,56,500,236.10,118050.00,2026-04-30
2026043001013676,PCBL,58,56,50,236.10,11805.00,2026-04-30
2026043001014386,PCBL,6,19,20,235.90,4718.00,2026-04-30
2026043001014324,PCBL,6,45,20,235.90,4718.00,2026-04-30
2026043001013739,PCBL,52,56,100,236.00,23600.00,2026-04-30
2026043001013692,PCBL,49,56,40,236.00,9440.00,2026-04-30
2026043001013683,PCBL,49,56,40,236.00,9440.00,2026-04-30
2026043001013682,PCBL,42,56,500,236.00,118000.00,2026-04-30
2026043001017052,PCBL,34,1,10,237.00,2370.00,2026-04-30
2026043001014796,PCBL,56,14,273,238.00,64974.00,2026-04-30
2026043001014795,PCBL,56,38,432,238.00,102816.00,2026-04-30
2026043001014794,PCBL,56,80,140,238.00,33320.00,2026-04-30
2026043001014793,PCBL,56,56,1155,237.00,273735.00,2026-04-30
2026043001014539,PCBL,6,58,435,235.90,102616.50,2026-04-30
2026043001019117,PCBL,34,26,10,237.00,2370.00,2026-04-30
2026043001019116,PCBL,41,26,49,237.00,11613.00,2026-04-30
2026043001018858,PCBL,41,57,51,237.00,12087.00,2026-04-30
2026043001017629,PCBL,42,26,10,237.00,2370.00,2026-04-30
2026043001017511,PCBL,57,26,140,237.00,33180.00,2026-04-30
2026043001017091,PCBL,34,1,10,237.00,2370.00,2026-04-30
2026043001022774,PCBL,4,14,227,238.00,54026.00,2026-04-30
2026043001021534,PCBL,51,29,91,237.80,21639.80,2026-04-30
2026043001021364,PCBL,17,17,1,232.00,232.00,2026-04-30
2026043001021125,PCBL,29,29,10,237.80,2378.00,2026-04-30
2026043001020905,PCBL,32,58,200,237.10,47420.00,2026-04-30
2026043001020575,PCBL,29,29,10,237.80,2378.00,2026-04-30
2026043001024158,PCBL,34,77,800,238.00,190400.00,2026-04-30
2026043001024157,PCBL,34,77,110,238.00,26180.00,2026-04-30
2026043001023821,PCBL,34,53,390,238.00,92820.00,2026-04-30
2026043001023625,PCBL,43,57,420,239.00,100380.00,2026-04-30
2026043001023624,PCBL,43,34,80,238.90,19112.00,2026-04-30
2026043001022775,PCBL,4,13,1500,238.00,357000.00,2026-04-30
2026043001026535,PCBL,42,48,206,238.00,49028.00,2026-04-30
2026043001026534,PCBL,42,77,680,238.00,161840.00,2026-04-30
2026043001026139,PCBL,71,77,610,238.00,145180.00,2026-04-30
2026043001025941,PCBL,42,77,10,238.00,2380.00,2026-04-30
2026043001025048,PCBL,38,77,30,238.00,7140.00,2026-04-30
2026043001024657,PCBL,1,77,1000,238.00,238000.00,2026-04-30
2026043001028794,PCBL,14,42,145,238.00,34510.00,2026-04-30
2026043001028278,PCBL,14,58,359,238.00,85442.00,2026-04-30
2026043001027979,PCBL,14,41,60,238.00,14280.00,2026-04-30
2026043001027196,PCBL,38,86,400,239.00,95600.00,2026-04-30
2026043001026700,PCBL,14,59,230,238.00,54740.00,2026-04-30
2026043001026536,PCBL,42,59,114,238.00,27132.00,2026-04-30
2026043001029475,PCBL,22,1,15,238.00,3570.00,2026-04-30
2026043001029310,PCBL,35,1,20,238.00,4760.00,2026-04-30
2026043001029061,PCBL,44,1,10,238.00,2380.00,2026-04-30
2026043001028856,PCBL,47,48,500,238.00,119000.00,2026-04-30
2026043001028855,PCBL,36,48,82,238.00,19516.00,2026-04-30
2026043001028854,PCBL,14,48,206,238.00,49028.00,2026-04-30
2026043001031600,PCBL,45,49,100,237.10,23710.00,2026-04-30
2026043001031599,PCBL,32,49,300,237.10,71130.00,2026-04-30
2026043001031598,PCBL,45,49,90,237.20,21348.00,2026-04-30
2026043001031597,PCBL,19,49,176,237.80,41852.80,2026-04-30
2026043001031507,PCBL,51,57,10,237.80,2378.00,2026-04-30
2026043001030803,PCBL,62,35,300,238.00,71400.00,2026-04-30
2026043001034941,PCBL,38,66,184,238.40,43865.60,2026-04-30
2026043001033096,PCBL,62,65,38,238.50,9063.00,2026-04-30
2026043001033061,PCBL,58,65,10,238.50,2385.00,2026-04-30
2026043001032342,PCBL,44,65,410,237.50,97375.00,2026-04-30
2026043001031602,PCBL,41,49,32,237.00,7584.00,2026-04-30
2026043001031601,PCBL,4,49,46,237.10,10906.60,2026-04-30
2026043001036187,PCBL,4,41,148,238.00,35224.00,2026-04-30
2026043001036092,PCBL,49,41,105,238.00,24990.00,2026-04-30
2026043001035526,PCBL,57,48,20,238.00,4760.00,2026-04-30
2026043001035295,PCBL,58,66,125,238.40,29800.00,2026-04-30
2026043001035264,PCBL,22,42,120,238.10,28572.00,2026-04-30
2026043001035158,PCBL,22,42,10,238.10,2381.00,2026-04-30
2026043001036754,PCBL,54,48,305,238.00,72590.00,2026-04-30
2026043001036739,PCBL,58,66,30,238.40,7152.00,2026-04-30
2026043001036738,PCBL,58,58,10,238.30,2383.00,2026-04-30
2026043001036711,PCBL,4,51,801,237.60,190317.60,2026-04-30
2026043001036710,PCBL,5,51,199,237.70,47302.30,2026-04-30
2026043001036188,PCBL,4,48,105,238.00,24990.00,2026-04-30
2026043001037072,PCBL,36,51,555,237.10,131590.50,2026-04-30
2026043001037071,PCBL,50,51,820,237.10,194422.00,2026-04-30
2026043001037070,PCBL,64,51,125,237.20,29650.00,2026-04-30
2026043001037069,PCBL,44,51,25,237.50,5937.50,2026-04-30
2026043001037068,PCBL,58,51,10,237.50,2375.00,2026-04-30
2026043001037067,PCBL,4,51,199,237.60,47282.40,2026-04-30
2026043001040004,PCBL,41,22,100,237.80,23780.00,2026-04-30
2026043001039984,PCBL,58,48,380,237.30,90174.00,2026-04-30
2026043001039753,PCBL,6,48,43,237.30,10203.90,2026-04-30
2026043001039555,PCBL,6,53,57,237.30,13526.10,2026-04-30
2026043001038839,PCBL,4,48,1000,238.00,238000.00,2026-04-30
2026043001037846,PCBL,19,34,200,237.20,47440.00,2026-04-30
2026043001040719,PCBL,4,51,1000,238.40,238400.00,2026-04-30
2026043001040718,PCBL,4,1,50,238.40,11920.00,2026-04-30
2026043001040717,PCBL,4,66,112,238.40,26700.80,2026-04-30
2026043001040716,PCBL,4,13,50,238.30,11915.00,2026-04-30
2026043001040626,PCBL,4,81,150,238.00,35700.00,2026-04-30
2026043001040205,PCBL,41,48,23,237.80,5469.40,2026-04-30
2026043001040793,PCBL,4,26,828,237.50,196650.00,2026-04-30
2026043001040762,PCBL,49,26,20,237.50,4750.00,2026-04-30
2026043001040748,PCBL,4,26,152,237.50,36100.00,2026-04-30
2026043001040722,PCBL,4,26,56,238.50,13356.00,2026-04-30
2026043001040721,PCBL,4,16,1080,238.50,257580.00,2026-04-30
2026043001040720,PCBL,4,65,1952,238.50,465552.00,2026-04-30
2026043001040911,PCBL,36,99,880,237.10,208648.00,2026-04-30
2026043001040910,PCBL,22,99,1000,237.20,237200.00,2026-04-30
2026043001040909,PCBL,19,99,500,237.20,118600.00,2026-04-30
2026043001040908,PCBL,47,99,500,237.30,118650.00,2026-04-30
2026043001040907,PCBL,25,99,20,237.30,4746.00,2026-04-30
2026043001040906,PCBL,19,99,100,237.40,23740.00,2026-04-30
2026043001041068,PCBL,22,41,98,239.00,23422.00,2026-04-30
2026043001041067,PCBL,22,36,100,238.90,23890.00,2026-04-30
2026043001041066,PCBL,22,19,300,238.90,71670.00,2026-04-30
2026043001041065,PCBL,22,13,50,238.80,11940.00,2026-04-30
2026043001041064,PCBL,22,51,100,238.50,23850.00,2026-04-30
2026043001041063,PCBL,22,26,52,238.50,12402.00,2026-04-30
2026050401033104,PCBL,36,16,333,236.60,78787.80,2026-05-04
2026050401033103,PCBL,36,41,364,236.00,85904.00,2026-05-04
2026050401033102,PCBL,36,33,103,236.00,24308.00,2026-05-04
2026050401032322,PCBL,44,33,100,236.00,23600.00,2026-05-04
2026050401032181,PCBL,49,41,100,235.00,23500.00,2026-05-04
2026050401032180,PCBL,42,41,100,235.00,23500.00,2026-05-04
2026050401000175,PCBL,53,13,10,235.00,2350.00,2026-05-04
2026050401000018,PCBL,25,29,10,229.00,2290.00,2026-05-04
2026050401001522,PCBL,25,29,112,238.00,26656.00,2026-05-04
2026050401001279,PCBL,58,29,12,238.00,2856.00,2026-05-04
2026050401001273,PCBL,57,29,100,238.00,23800.00,2026-05-04
2026050401001234,PCBL,25,29,100,238.00,23800.00,2026-05-04
2026050401001064,PCBL,38,13,40,237.90,9516.00,2026-05-04
2026050401000948,PCBL,49,13,50,237.90,11895.00,2026-05-04
2026050401002592,PCBL,34,16,300,239.00,71700.00,2026-05-04
2026050401002591,PCBL,34,51,59,238.00,14042.00,2026-05-04
2026050401002502,PCBL,41,51,16,238.00,3808.00,2026-05-04
2026050401002434,PCBL,49,51,15,238.00,3570.00,2026-05-04
2026050401001773,PCBL,49,51,10,238.00,2380.00,2026-05-04
2026050401001641,PCBL,45,29,50,238.00,11900.00,2026-05-04
2026050401004438,PCBL,82,95,500,238.00,119000.00,2026-05-04
2026050401003482,PCBL,49,43,10,239.00,2390.00,2026-05-04
2026050401003481,PCBL,34,43,95,239.00,22705.00,2026-05-04
2026050401002840,PCBL,34,13,10,239.00,2390.00,2026-05-04
2026050401002594,PCBL,34,51,100,239.00,23900.00,2026-05-04
2026050401002593,PCBL,34,51,100,239.00,23900.00,2026-05-04
2026050401005928,PCBL,52,16,1000,238.00,238000.00,2026-05-04
2026050401005149,PCBL,34,57,42,237.60,9979.20,2026-05-04
2026050401005120,PCBL,34,13,15,237.60,3564.00,2026-05-04
2026050401004441,PCBL,82,95,380,238.00,90440.00,2026-05-04
2026050401004440,PCBL,5,95,200,238.00,47600.00,2026-05-04
2026050401004439,PCBL,82,95,500,238.00,119000.00,2026-05-04
2026050401007873,PCBL,17,37,28,237.00,6636.00,2026-05-04
2026050401007872,PCBL,17,37,35,237.00,8295.00,2026-05-04
2026050401007871,PCBL,82,37,100,237.50,23750.00,2026-05-04
2026050401007515,PCBL,82,21,10,237.50,2375.00,2026-05-04
2026050401007200,PCBL,82,45,390,237.50,92625.00,2026-05-04
2026050401007161,PCBL,34,45,143,237.60,33976.80,2026-05-04
2026050401009153,PCBL,51,32,2,240.00,480.00,2026-05-04
2026050401009149,PCBL,35,41,10,237.20,2372.00,2026-05-04
2026050401009006,PCBL,38,41,333,237.20,78987.60,2026-05-04
2026050401008114,PCBL,42,37,23,236.70,5444.10,2026-05-04
2026050401007875,PCBL,17,37,52,236.70,12308.40,2026-05-04
2026050401007874,PCBL,17,37,70,237.00,16590.00,2026-05-04
2026050401010649,PCBL,58,95,2000,237.00,474000.00,2026-05-04
2026050401010648,PCBL,42,95,32,237.00,7584.00,2026-05-04
2026050401010416,PCBL,17,21,17,238.00,4046.00,2026-05-04
2026050401010293,PCBL,17,41,10,237.20,2372.00,2026-05-04
2026050401010062,PCBL,42,42,18,237.00,4266.00,2026-05-04
2026050401009184,PCBL,52,16,1000,237.10,237100.00,2026-05-04
2026050401012717,PCBL,22,22,40,237.00,9480.00,2026-05-04
2026050401011391,PCBL,3,95,10,237.50,2375.00,2026-05-04
2026050401011386,PCBL,49,41,89,236.60,21057.40,2026-05-04
2026050401010869,PCBL,4,32,200,238.00,47600.00,2026-05-04
2026050401010868,PCBL,4,32,300,238.00,71400.00,2026-05-04
2026050401010784,PCBL,49,4,32,236.60,7571.20,2026-05-04
2026050401013020,PCBL,35,57,50,237.00,11850.00,2026-05-04
2026050401012954,PCBL,52,3,193,236.90,45721.70,2026-05-04
2026050401012890,PCBL,25,40,11,236.50,2601.50,2026-05-04
2026050401012889,PCBL,49,40,98,236.60,23186.80,2026-05-04
2026050401012719,PCBL,49,22,19,236.60,4495.40,2026-05-04
2026050401012718,PCBL,58,22,30,237.00,7110.00,2026-05-04
2026050401013385,PCBL,17,95,100,236.20,23620.00,2026-05-04
2026050401013384,PCBL,6,95,200,236.30,47260.00,2026-05-04
2026050401013383,PCBL,52,95,767,236.90,181702.30,2026-05-04
2026050401013287,PCBL,10,57,38,237.00,9006.00,2026-05-04
2026050401013148,PCBL,58,57,174,237.00,41238.00,2026-05-04
